event_type,field_path,spark_type,presence_count,event_count,presence_rate,sample_value,nullable,notes
ForkEvent,payload.forkee.notifications_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/notifications{?since,all,p…",False,
ForkEvent,payload.forkee.open_issues,BIGINT,32,32,1.0,0,False,
ForkEvent,payload.forkee.open_issues_count,BIGINT,32,32,1.0,0,False,
ForkEvent,payload.forkee.owner,STRUCT,32,32,1.0,,False,
ForkEvent,payload.forkee.owner.avatar_url,STRING,32,32,1.0,"""https://avatars.githubusercontent.com/u/310653225?v=4""",False,
ForkEvent,payload.forkee.owner.events_url,STRING,32,32,1.0,"""https://api.github.com/users/mirzayawarali25-bit/events{/privacy}""",False,
ForkEvent,payload.forkee.owner.followers_url,STRING,32,32,1.0,"""https://api.github.com/users/mirzayawarali25-bit/followers""",False,
ForkEvent,payload.forkee.owner.following_url,STRING,32,32,1.0,"""https://api.github.com/users/mirzayawarali25-bit/following{/other_user}""",False,
ForkEvent,payload.forkee.owner.gists_url,STRING,32,32,1.0,"""https://api.github.com/users/mirzayawarali25-bit/gists{/gist_id}""",False,
ForkEvent,payload.forkee.owner.gravatar_id,STRING,32,32,1.0,"""""",False,
ForkEvent,payload.forkee.owner.html_url,STRING,32,32,1.0,"""https://github.com/mirzayawarali25-bit""",False,
ForkEvent,payload.forkee.owner.id,BIGINT,32,32,1.0,310653225,False,
ForkEvent,payload.forkee.owner.login,STRING,32,32,1.0,"""mirzayawarali25-bit""",False,
ForkEvent,payload.forkee.owner.node_id,STRING,32,32,1.0,"""U_kgDOEoQxKQ""",False,
ForkEvent,payload.forkee.owner.organizations_url,STRING,32,32,1.0,"""https://api.github.com/users/mirzayawarali25-bit/orgs""",False,
ForkEvent,payload.forkee.owner.received_events_url,STRING,32,32,1.0,"""https://api.github.com/users/mirzayawarali25-bit/received_events""",False,
ForkEvent,payload.forkee.owner.repos_url,STRING,32,32,1.0,"""https://api.github.com/users/mirzayawarali25-bit/repos""",False,
ForkEvent,payload.forkee.owner.site_admin,BOOLEAN,32,32,1.0,false,False,
ForkEvent,payload.forkee.owner.starred_url,STRING,32,32,1.0,"""https://api.github.com/users/mirzayawarali25-bit/starred{/owner}{/repo}""",False,
ForkEvent,payload.forkee.owner.subscriptions_url,STRING,32,32,1.0,"""https://api.github.com/users/mirzayawarali25-bit/subscriptions""",False,
ForkEvent,payload.forkee.owner.type,STRING,32,32,1.0,"""User""",False,
ForkEvent,payload.forkee.owner.url,STRING,32,32,1.0,"""https://api.github.com/users/mirzayawarali25-bit""",False,
ForkEvent,payload.forkee.owner.user_view_type,STRING,32,32,1.0,"""public""",False,
ForkEvent,payload.forkee.private,BOOLEAN,32,32,1.0,false,False,
ForkEvent,payload.forkee.pull_request_creation_policy,STRING,32,32,1.0,"""all""",False,
ForkEvent,payload.forkee.pulls_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/pulls{/number}""",False,
ForkEvent,payload.forkee.pushed_at,STRING,32,32,1.0,"""2026-07-29T14:59:59Z""",False,
ForkEvent,payload.forkee.releases_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/releases{/id}""",False,
ForkEvent,payload.forkee.size,BIGINT,32,32,1.0,0,False,
ForkEvent,payload.forkee.ssh_url,STRING,32,32,1.0,"""git@github.com:mirzayawarali25-bit/AWS_Training_Documents.git""",False,
ForkEvent,payload.forkee.stargazers_count,BIGINT,32,32,1.0,0,False,
ForkEvent,payload.forkee.stargazers_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/stargazers""",False,
ForkEvent,payload.forkee.statuses_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/statuses/{sha}""",False,
ForkEvent,payload.forkee.subscribers_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/subscribers""",False,
ForkEvent,payload.forkee.subscription_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/subscription""",False,
ForkEvent,payload.forkee.svn_url,STRING,32,32,1.0,"""https://github.com/mirzayawarali25-bit/AWS_Training_Documents""",False,
ForkEvent,payload.forkee.tags_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/tags""",False,
ForkEvent,payload.forkee.teams_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/teams""",False,
ForkEvent,payload.forkee.topics,ARRAY<EMPTY>,32,32,1.0,,False,
ForkEvent,payload.forkee.trees_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/git/trees{/sha}""",False,
ForkEvent,payload.forkee.updated_at,STRING,32,32,1.0,"""2026-07-29T15:02:44Z""",False,
ForkEvent,payload.forkee.url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents""",False,
ForkEvent,payload.forkee.visibility,STRING,32,32,1.0,"""public""",False,
ForkEvent,payload.forkee.watchers,BIGINT,32,32,1.0,0,False,
ForkEvent,payload.forkee.watchers_count,BIGINT,32,32,1.0,0,False,
ForkEvent,payload.forkee.web_commit_signoff_required,BOOLEAN,32,32,1.0,false,False,
ForkEvent,public,BOOLEAN,32,32,1.0,true,False,contract field
ForkEvent,repo,STRUCT,32,32,1.0,,False,
ForkEvent,repo.id,BIGINT,31,32,0.96875,1316255705,False,contract field
ForkEvent,repo.name,STRING,31,32,0.96875,"""PL-AWS-Cloud-DevOps-2807/AWS_Training_Documents""",False,contract field
ForkEvent,repo.url,STRING,31,32,0.96875,"""https://api.github.com/repos/PL-AWS-Cloud-DevOps-2807/AWS_Training_Documents""",False,
ForkEvent,type,STRING,32,32,1.0,"""ForkEvent""",False,contract field
GollumEvent,actor,STRUCT,1,1,1.0,,False,
GollumEvent,actor.avatar_url,STRING,1,1,1.0,"""https://avatars.githubusercontent.com/u/1284465?""",False,
GollumEvent,actor.display_login,STRING,1,1,1.0,"""tuhaihe""",False,
GollumEvent,actor.gravatar_id,STRING,1,1,1.0,"""""",False,
GollumEvent,actor.id,BIGINT,1,1,1.0,1284465,False,contract field
GollumEvent,actor.login,STRING,1,1,1.0,"""tuhaihe""",False,contract field
GollumEvent,actor.url,STRING,1,1,1.0,"""https://api.github.com/users/tuhaihe""",False,
GollumEvent,created_at,STRING,1,1,1.0,"""2026-07-29T03:54:18Z""",False,contract field
GollumEvent,id,STRING,1,1,1.0,"""12451400267""",False,contract field
GollumEvent,org,STRUCT,1,1,1.0,,False,
GollumEvent,org.avatar_url,STRING,1,1,1.0,"""https://avatars.githubusercontent.com/u/47359?""",False,
GollumEvent,org.gravatar_id,STRING,1,1,1.0,"""""",False,
GollumEvent,org.id,BIGINT,1,1,1.0,47359,False,contract field
GollumEvent,org.login,STRING,1,1,1.0,"""apache""",False,contract field
GollumEvent,org.url,STRING,1,1,1.0,"""https://api.github.com/orgs/apache""",False,
GollumEvent,payload,STRUCT,1,1,1.0,,False,
GollumEvent,payload.pages,ARRAY<STRUCT>,1,1,1.0,,False,
GollumEvent,payload.pages[],STRUCT,1,1,1.0,,False,
GollumEvent,payload.pages[].action,STRING,1,1,1.0,"""edited""",False,
GollumEvent,payload.pages[].html_url,STRING,1,1,1.0,"""https://github.com/apache/cloudberry/wiki/Release-Runbook""",False,
GollumEvent,payload.pages[].page_name,STRING,1,1,1.0,"""Release-Runbook""",False,
GollumEvent,payload.pages[].sha,STRING,1,1,1.0,"""d875febcf376446d5f9877bbd7beb64191d963fb""",False,
GollumEvent,payload.pages[].summary,NULL,1,1,1.0,,True,explicit null in 1/1 present events
GollumEvent,payload.pages[].title,STRING,1,1,1.0,"""Release Runbook""",False,
GollumEvent,public,BOOLEAN,1,1,1.0,true,False,contract field
GollumEvent,repo,STRUCT,1,1,1.0,,False,
GollumEvent,repo.id,BIGINT,1,1,1.0,644742603,False,contract field
GollumEvent,repo.name,STRING,1,1,1.0,"""apache/cloudberry""",False,contract field
GollumEvent,repo.url,STRING,1,1,1.0,"""https://api.github.com/repos/apache/cloudberry""",False,
GollumEvent,type,STRING,1,1,1.0,"""GollumEvent""",False,contract field
IssueCommentEvent,actor,STRUCT,278,278,1.0,,False,
IssueCommentEvent,actor.avatar_url,STRING,278,278,1.0,"""https://avatars.githubusercontent.com/u/40209326?""",False,
IssueCommentEvent,actor.display_login,STRING,278,278,1.0,"""netlify""",False,
IssueCommentEvent,actor.gravatar_id,STRING,278,278,1.0,"""""",False,
IssueCommentEvent,actor.id,BIGINT,278,278,1.0,40209326,False,contract field
IssueCommentEvent,actor.login,STRING,278,278,1.0,"""netlify[bot]""",False,contract field
IssueCommentEvent,actor.url,STRING,278,278,1.0,"""https://api.github.com/users/netlify[bot]""",False,
IssueCommentEvent,created_at,STRING,278,278,1.0,"""2026-07-29T15:00:01Z""",False,contract field
IssueCommentEvent,id,STRING,278,278,1.0,"""12481890547""",False,contract field
IssueCommentEvent,org,STRUCT,148,278,0.532374,,False,
IssueCommentEvent,org.avatar_url,STRING,148,278,0.532374,"""https://avatars.githubusercontent.com/u/112549704?""",False,
IssueCommentEvent,org.gravatar_id,STRING,148,278,0.532374,"""""",False,
IssueCommentEvent,org.id,BIGINT,148,278,0.532374,112549704,False,contract field
IssueCommentEvent,org.login,STRING,148,278,0.532374,"""kairos-io""",False,contract field
IssueCommentEvent,org.url,STRING,148,278,0.532374,"""https://api.github.com/orgs/kairos-io""",False,
IssueCommentEvent,payload,STRUCT,278,278,1.0,,False,
IssueCommentEvent,payload.action,STRING,278,278,1.0,"""created""",False,contract field
IssueCommentEvent,payload.comment,STRUCT,278,278,1.0,,False,
IssueCommentEvent,payload.comment.body,STRING,278,278,1.0,"""### <span aria-hidden=\""true\"">✅</span> Deploy Preview for *celadon-rolypoly-225125* ready!\n\n\n|…",False,
IssueCommentEvent,payload.comment.created_at,STRING,278,278,1.0,"""2026-07-29T15:00:01Z""",False,
IssueCommentEvent,payload.comment.html_url,STRING,278,278,1.0,"""https://github.com/pushkal913/WeConvertFiles-/pull/6#issuecomment-5119576749""",False,
IssueCommentEvent,payload.comment.id,BIGINT,278,278,1.0,5119576749,False,
IssueCommentEvent,payload.comment.issue_url,STRING,278,278,1.0,"""https://api.github.com/repos/pushkal913/WeConvertFiles-/issues/6""",False,
IssueCommentEvent,payload.comment.minimized,NULL,278,278,1.0,,True,explicit null in 278/278 present events
IssueCommentEvent,payload.comment.node_id,STRING,278,278,1.0,"""IC_kwDOTcpB4s8AAAABMSaKrQ""",False,
IssueCommentEvent,payload.comment.performed_via_github_app,STRUCT,278,278,1.0,,True,explicit null in 112/278 present events
IssueCommentEvent,payload.comment.performed_via_github_app.client_id,STRING,166,278,0.597122,"""Iv1.0acdee22e0bba5eb""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.created_at,STRING,166,278,0.597122,"""2018-06-12T15:16:51Z""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.description,STRING,166,278,0.597122,"""Publish incredibly high performance websites and applications right from GitHub. The Netlify platf…",True,explicit null in 2/166 present events
IssueCommentEvent,payload.comment.performed_via_github_app.events,ARRAY<EMPTY>|ARRAY<STRING>,166,278,0.597122,"[""create"", ""delete"", ""issue_comment""]",False,inconsistent types
IssueCommentEvent,payload.comment.performed_via_github_app.external_url,STRING,166,278,0.597122,"""https://www.netlify.com""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.html_url,STRING,166,278,0.597122,"""https://github.com/apps/netlify""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.id,BIGINT,166,278,0.597122,13473,False,
IssueCommentEvent,payload.comment.performed_via_github_app.name,STRING,166,278,0.597122,"""Netlify""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.node_id,STRING,166,278,0.597122,"""MDM6QXBwMTM0NzM=""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.owner,STRUCT,166,278,0.597122,,False,
IssueCommentEvent,payload.comment.performed_via_github_app.owner.avatar_url,STRING,166,278,0.597122,"""https://avatars.githubusercontent.com/u/7892489?v=4""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.owner.events_url,STRING,166,278,0.597122,"""https://api.github.com/users/netlify/events{/privacy}""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.owner.followers_url,STRING,166,278,0.597122,"""https://api.github.com/users/netlify/followers""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.owner.following_url,STRING,166,278,0.597122,"""https://api.github.com/users/netlify/following{/other_user}""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.owner.gists_url,STRING,166,278,0.597122,"""https://api.github.com/users/netlify/gists{/gist_id}""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.owner.gravatar_id,STRING,166,278,0.597122,"""""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.owner.html_url,STRING,166,278,0.597122,"""https://github.com/netlify""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.owner.id,BIGINT,166,278,0.597122,7892489,False,
IssueCommentEvent,payload.comment.performed_via_github_app.owner.login,STRING,166,278,0.597122,"""netlify""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.owner.node_id,STRING,166,278,0.597122,"""MDEyOk9yZ2FuaXphdGlvbjc4OTI0ODk=""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.owner.organizations_url,STRING,166,278,0.597122,"""https://api.github.com/users/netlify/orgs""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.owner.received_events_url,STRING,166,278,0.597122,"""https://api.github.com/users/netlify/received_events""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.owner.repos_url,STRING,166,278,0.597122,"""https://api.github.com/users/netlify/repos""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.owner.site_admin,BOOLEAN,166,278,0.597122,false,False,
IssueCommentEvent,payload.comment.performed_via_github_app.owner.starred_url,STRING,166,278,0.597122,"""https://api.github.com/users/netlify/starred{/owner}{/repo}""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.owner.subscriptions_url,STRING,166,278,0.597122,"""https://api.github.com/users/netlify/subscriptions""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.owner.type,STRING,166,278,0.597122,"""Organization""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.owner.url,STRING,166,278,0.597122,"""https://api.github.com/users/netlify""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.owner.user_view_type,STRING,166,278,0.597122,"""public""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions,STRUCT,166,278,0.597122,,False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.actions,STRING,111,278,0.399281,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.actions_variables,STRING,3,278,0.010791,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.administration,STRING,71,278,0.255396,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.artifact_metadata,STRING,29,278,0.104317,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.attestations,STRING,29,278,0.104317,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.checks,STRING,141,278,0.507194,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.code_quality,STRING,29,278,0.104317,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.contents,STRING,148,278,0.532374,"""read""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.copilot_requests,STRING,29,278,0.104317,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.deployments,STRING,69,278,0.248201,"""read""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.discussions,STRING,50,278,0.179856,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.drives,STRING,29,278,0.104317,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.emails,STRING,73,278,0.26259,"""read""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.environments,STRING,1,278,0.003597,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.followers,STRING,1,278,0.003597,"""read""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.issue_types,STRING,3,278,0.010791,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.issues,STRING,145,278,0.521583,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.members,STRING,97,278,0.348921,"""read""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.merge_queues,STRING,32,278,0.115108,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.metadata,STRING,166,278,0.597122,"""read""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.models,STRING,29,278,0.104317,"""read""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.organization_actions_variables,STRING,1,278,0.003597,"""read""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.organization_administration,STRING,6,278,0.021583,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.organization_copilot_seat_management,STRING,9,278,0.032374,"""read""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.organization_custom_org_roles,STRING,2,278,0.007194,"""read""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.organization_custom_properties,STRING,2,278,0.007194,"""read""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.organization_custom_roles,STRING,2,278,0.007194,"""read""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.organization_hooks,STRING,5,278,0.017986,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.organization_plan,STRING,3,278,0.010791,"""read""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.organization_projects,STRING,6,278,0.021583,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.organization_secrets,STRING,3,278,0.010791,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.organization_self_hosted_runners,STRING,3,278,0.010791,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.organization_user_blocking,STRING,3,278,0.010791,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.packages,STRING,50,278,0.179856,"""read""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.pages,STRING,35,278,0.125899,"""read""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.pull_requests,STRING,165,278,0.593525,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.repository_advisories,STRING,2,278,0.007194,"""read""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.repository_custom_properties,STRING,2,278,0.007194,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.repository_hooks,STRING,73,278,0.26259,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.repository_projects,STRING,35,278,0.125899,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.secrets,STRING,4,278,0.014388,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.security_events,STRING,42,278,0.151079,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.single_file,STRING,4,278,0.014388,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.statuses,STRING,128,278,0.460432,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.team_discussions,STRING,3,278,0.010791,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.vulnerability_alerts,STRING,51,278,0.183453,"""read""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.watching,STRING,1,278,0.003597,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.permissions.workflows,STRING,73,278,0.26259,"""write""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.slug,STRING,166,278,0.597122,"""netlify""",False,
IssueCommentEvent,payload.comment.performed_via_github_app.updated_at,STRING,166,278,0.597122,"""2025-07-17T12:19:42Z""",False,
IssueCommentEvent,payload.comment.pin,NULL,90,278,0.323741,,True,explicit null in 90/90 present events
IssueCommentEvent,payload.comment.reactions,STRUCT,278,278,1.0,,False,
IssueCommentEvent,payload.comment.reactions.+1,BIGINT,278,278,1.0,0,False,
IssueCommentEvent,payload.comment.reactions.-1,BIGINT,278,278,1.0,0,False,
IssueCommentEvent,payload.comment.reactions.confused,BIGINT,278,278,1.0,0,False,
IssueCommentEvent,payload.comment.reactions.eyes,BIGINT,278,278,1.0,0,False,
IssueCommentEvent,payload.comment.reactions.heart,BIGINT,278,278,1.0,0,False,
IssueCommentEvent,payload.comment.reactions.hooray,BIGINT,278,278,1.0,0,False,
IssueCommentEvent,payload.comment.reactions.laugh,BIGINT,278,278,1.0,0,False,
IssueCommentEvent,payload.comment.reactions.rocket,BIGINT,278,278,1.0,0,False,
IssueCommentEvent,payload.comment.reactions.total_count,BIGINT,278,278,1.0,0,False,
IssueCommentEvent,payload.comment.reactions.url,STRING,278,278,1.0,"""https://api.github.com/repos/pushkal913/WeConvertFiles-/issues/comments/5119576749/reactions""",False,
IssueCommentEvent,payload.comment.updated_at,STRING,278,278,1.0,"""2026-07-29T15:04:58Z""",False,
IssueCommentEvent,payload.comment.url,STRING,278,278,1.0,"""https://api.github.com/repos/pushkal913/WeConvertFiles-/issues/comments/5119576749""",False,
IssueCommentEvent,payload.comment.user,STRUCT,278,278,1.0,,False,
IssueCommentEvent,payload.comment.user.avatar_url,STRING,278,278,1.0,"""https://avatars.githubusercontent.com/in/13473?v=4""",False,
IssueCommentEvent,payload.comment.user.events_url,STRING,278,278,1.0,"""https://api.github.com/users/netlify%5Bbot%5D/events{/privacy}""",False,
IssueCommentEvent,payload.comment.user.followers_url,STRING,278,278,1.0,"""https://api.github.com/users/netlify%5Bbot%5D/followers""",False,
IssueCommentEvent,payload.comment.user.following_url,STRING,278,278,1.0,"""https://api.github.com/users/netlify%5Bbot%5D/following{/other_user}""",False,
IssueCommentEvent,payload.comment.user.gists_url,STRING,278,278,1.0,"""https://api.github.com/users/netlify%5Bbot%5D/gists{/gist_id}""",False,
IssueCommentEvent,payload.comment.user.gravatar_id,STRING,278,278,1.0,"""""",False,
IssueCommentEvent,payload.comment.user.html_url,STRING,278,278,1.0,"""https://github.com/apps/netlify""",False,
IssueCommentEvent,payload.comment.user.id,BIGINT,278,278,1.0,40209326,False,
IssueCommentEvent,payload.comment.user.login,STRING,278,278,1.0,"""netlify[bot]""",False,
IssueCommentEvent,payload.comment.user.node_id,STRING,278,278,1.0,"""MDM6Qm90NDAyMDkzMjY=""",False,
IssueCommentEvent,payload.comment.user.organizations_url,STRING,278,278,1.0,"""https://api.github.com/users/netlify%5Bbot%5D/orgs""",False,
IssueCommentEvent,payload.comment.user.received_events_url,STRING,278,278,1.0,"""https://api.github.com/users/netlify%5Bbot%5D/received_events""",False,
IssueCommentEvent,payload.comment.user.repos_url,STRING,278,278,1.0,"""https://api.github.com/users/netlify%5Bbot%5D/repos""",False,
IssueCommentEvent,payload.comment.user.site_admin,BOOLEAN,278,278,1.0,false,False,
IssueCommentEvent,payload.comment.user.starred_url,STRING,278,278,1.0,"""https://api.github.com/users/netlify%5Bbot%5D/starred{/owner}{/repo}""",False,
IssueCommentEvent,payload.comment.user.subscriptions_url,STRING,278,278,1.0,"""https://api.github.com/users/netlify%5Bbot%5D/subscriptions""",False,
IssueCommentEvent,payload.comment.user.type,STRING,278,278,1.0,"""Bot""",False,
IssueCommentEvent,payload.comment.user.url,STRING,278,278,1.0,"""https://api.github.com/users/netlify%5Bbot%5D""",False,
IssueCommentEvent,payload.comment.user.user_view_type,STRING,278,278,1.0,"""public""",False,
IssueCommentEvent,payload.issue,STRUCT,278,278,1.0,,False,
IssueCommentEvent,payload.issue.active_lock_reason,NULL,278,278,1.0,,True,explicit null in 278/278 present events
IssueCommentEvent,payload.issue.assignee,STRUCT,278,278,1.0,,True,explicit null in 233/278 present events
IssueCommentEvent,payload.issue.assignee.avatar_url,STRING,45,278,0.161871,"""https://avatars.githubusercontent.com/u/109247101?v=4""",False,
IssueCommentEvent,payload.issue.assignee.events_url,STRING,45,278,0.161871,"""https://api.github.com/users/emynogithub/events{/privacy}""",False,
IssueCommentEvent,payload.issue.assignee.followers_url,STRING,45,278,0.161871,"""https://api.github.com/users/emynogithub/followers""",False,
IssueCommentEvent,payload.issue.assignee.following_url,STRING,45,278,0.161871,"""https://api.github.com/users/emynogithub/following{/other_user}""",False,
IssueCommentEvent,payload.issue.assignee.gists_url,STRING,45,278,0.161871,"""https://api.github.com/users/emynogithub/gists{/gist_id}""",False,
IssueCommentEvent,payload.issue.assignee.gravatar_id,STRING,45,278,0.161871,"""""",False,
IssueCommentEvent,payload.issue.assignee.html_url,STRING,45,278,0.161871,"""https://github.com/emynogithub""",False,
IssueCommentEvent,payload.issue.assignee.id,BIGINT,45,278,0.161871,109247101,False,
IssueCommentEvent,payload.issue.assignee.login,STRING,45,278,0.161871,"""emynogithub""",False,
IssueCommentEvent,payload.issue.assignee.node_id,STRING,45,278,0.161871,"""U_kgDOBoL6fQ""",False,
IssueCommentEvent,payload.issue.assignee.organizations_url,STRING,45,278,0.161871,"""https://api.github.com/users/emynogithub/orgs""",False,
IssueCommentEvent,payload.issue.assignee.received_events_url,STRING,45,278,0.161871,"""https://api.github.com/users/emynogithub/received_events""",False,
IssueCommentEvent,payload.issue.assignee.repos_url,STRING,45,278,0.161871,"""https://api.github.com/users/emynogithub/repos""",False,
IssueCommentEvent,payload.issue.assignee.site_admin,BOOLEAN,45,278,0.161871,false,False,
IssueCommentEvent,payload.issue.assignee.starred_url,STRING,45,278,0.161871,"""https://api.github.com/users/emynogithub/starred{/owner}{/repo}""",False,
IssueCommentEvent,payload.issue.assignee.subscriptions_url,STRING,45,278,0.161871,"""https://api.github.com/users/emynogithub/subscriptions""",False,
IssueCommentEvent,payload.issue.assignee.type,STRING,45,278,0.161871,"""User""",False,
IssueCommentEvent,payload.issue.assignee.url,STRING,45,278,0.161871,"""https://api.github.com/users/emynogithub""",False,
IssueCommentEvent,payload.issue.assignee.user_view_type,STRING,45,278,0.161871,"""public""",False,
IssueCommentEvent,payload.issue.assignees,ARRAY<EMPTY>|ARRAY<STRUCT>,278,278,1.0,,False,inconsistent types
IssueCommentEvent,payload.issue.assignees[],STRUCT,45,278,0.161871,,False,
IssueCommentEvent,payload.issue.assignees[].avatar_url,STRING,45,278,0.161871,"""https://avatars.githubusercontent.com/u/109247101?v=4""",False,
IssueCommentEvent,payload.issue.assignees[].events_url,STRING,45,278,0.161871,"""https://api.github.com/users/emynogithub/events{/privacy}""",False,
IssueCommentEvent,payload.issue.assignees[].followers_url,STRING,45,278,0.161871,"""https://api.github.com/users/emynogithub/followers""",False,
IssueCommentEvent,payload.issue.assignees[].following_url,STRING,45,278,0.161871,"""https://api.github.com/users/emynogithub/following{/other_user}""",False,
IssueCommentEvent,payload.issue.assignees[].gists_url,STRING,45,278,0.161871,"""https://api.github.com/users/emynogithub/gists{/gist_id}""",False,
IssueCommentEvent,payload.issue.assignees[].gravatar_id,STRING,45,278,0.161871,"""""",False,
IssueCommentEvent,payload.issue.assignees[].html_url,STRING,45,278,0.161871,"""https://github.com/emynogithub""",False,
IssueCommentEvent,payload.issue.assignees[].id,BIGINT,45,278,0.161871,109247101,False,
IssueCommentEvent,payload.issue.assignees[].login,STRING,45,278,0.161871,"""emynogithub""",False,
IssueCommentEvent,payload.issue.assignees[].node_id,STRING,45,278,0.161871,"""U_kgDOBoL6fQ""",False,
